Season,Team,TG,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR
1994,"CAL",115,1223,4443,120,543,518,65,0.090479405,0.160927301,0.14455998,0.29391138,0.264265787,0.334242217,0.408825767,0.32718452538206394,,90.67393152669223,-10.70776806808135,-65.56125134686629,-5.71912495046854,7.8810465579496505
2004,"PIT",161,2330,6115,142,680,648,63,0.067865903,0.174325429,0.140616451,0.297892054,0.260441364,0.32112676,0.401057815,0.3144573472273902,,84.80175111218195,-8.641812604153529,-128.66361436664656,2.5459913685917854,7.795521452238575
2003,"ARI",162,2319,6261,152,717,696,76,0.084810733,0.160677208,0.153141831,0.294578853,0.263375224,0.329622458,0.416517055,0.32270927170766694,,86.48315607049005,-10.842258692486212,-119.91886877352476,-6.886634469265118,7.74238690577417
2006,"PIT",162,2325,6218,141,691,656,68,0.073817947,0.192988099,0.13368118,0.309657759,0.26304426,0.326563769,0.39672544,0.3145788377947078,,86.1546862366562,-2.1883360157953575,-115.02382794079347,-12.981378613971174,7.730485532136571
2008,"SEA",162,2296,6176,124,671,631,90,0.06751943,0.144106217,0.123515861,0.294155427,0.265461633,0.318078175,0.388977494,0.3103407672716407,,89.8930659399575,-8.87121799401939,-86.1269956583398,-49.889561314434104,7.721683495808252
2019,"KCR",162,2269,6080,162,691,655,117,0.075,0.231085526,0.154112082,0.300679929,0.24672489,0.309102924,0.400836972,0.30183702397220097,,84.00381300248107,8.588466733228415,-115.92068402432987,-24.650340412394144,7.713815287176471
2020,"LAA",60,890,2308,85,294,285,21,0.103552859,0.212305025,0.182178218,0.284347231,0.248019801,0.332319721,0.430198019,0.32907059287235024,,106.45869259138654,0.16860415108385496,18.532401662839455,-24.46090967208147,7.661157607452077
1994,"TOR",115,1162,4462,115,566,534,79,0.086732406,0.15486329,0.155224634,0.2965625,0.268551236,0.336041525,0.42377587,0.33147676755060573,,94.12227846192265,4.472947651112918,-30.246105382311946,-42.53086381405592,7.640655633265903
1999,"MON",162,2385,6151,163,718,680,70,0.071207933,0.152658104,0.162439287,0.292084726,0.264975715,0.323132609,0.427415002,0.3263971500887068,,86.10040174543659,-9.012033840132062,-125.41022650806966,5.394388682674617,7.604155603782557
1992,"KCR",162,1691,6084,75,610,568,131,0.072156476,0.121794871,0.107798582,0.282392728,0.256498818,0.314891502,0.3642974,0.3085504635828633,,87.81057688176342,-2.4421803085133433,-86.1451357965561,-35.012335047125816,7.583707452388694
2016,"PHI",162,2348,5992,161,610,575,96,0.070761014,0.229639519,0.144276776,0.291571173,0.240338608,0.300706357,0.384615384,0.29599338785033125,,81.26813026941497,3.0108334344404284,-135.3487170202583,18.67962809279561,7.554840763967206
2018,"SFG",162,2412,6113,133,603,573,77,0.073286438,0.239980369,0.128857607,0.299020838,0.238946038,0.299506578,0.367803645,0.28956524891569124,,81.61952385778021,2.72620938741602,-134.81955862377123,19.849940415471792,7.433719081789543
2000,"TBD",161,1887,6206,162,733,692,90,0.089912987,0.164679342,0.142234332,0.287090116,0.256857402,0.328729281,0.399091734,0.3209155732897993,,83.48809512926637,-2.391311412444338,-141.79420346366402,-2.5194362848997116,7.411931242362261
1998,"KCR",161,2001,6191,134,714,686,135,0.076724277,0.158940397,0.136314461,0.294903182,0.263072484,0.324438659,0.399386945,0.3185835966231269,,85.00210656163628,5.183698961336631,-115.77192788418012,-23.42939663119614,7.3180297832135555
2008,"KCR",162,2250,6118,120,691,650,79,0.064073226,0.164269369,0.1282097,0.306926311,0.268723252,0.320243181,0.396932952,0.3150813930198046,,86.82687760426502,-9.470044664340094,-109.04940949958099,-29.031132782809436,7.31610411163549
2011,"PIT",162,2444,6064,107,610,580,108,0.080639841,0.215699208,0.123224498,0.30074074,0.244419848,0.308617234,0.367644346,0.29890974688213784,,87.50123361179398,-15.163041721563786,-103.10058399778184,-13.580096535384655,7.292048556943644
1994,"PHI",115,1515,4436,80,521,484,67,0.089269612,0.160279531,0.128342246,0.299336911,0.261777438,0.331812998,0.390119684,0.31767634057800936,,87.37508160425453,2.9568659689539345,-69.46941325504335,-3.871840827167034,7.28811664108788
2011,"OAK",162,2229,6104,114,645,612,117,0.083387942,0.179226736,0.124724871,0.282724947,0.243947175,0.311305207,0.368672046,0.30148509692735775,,89.40589634481005,-6.494568079244345,-82.17030841045329,-49.855004124343395,7.271194904927691
2021,"PIT",162,2393,5983,124,609,570,60,0.088417182,0.221962226,0.127811094,0.289977046,0.23631934,0.309023693,0.364130434,0.2942669069724761,,80.46529025535288,-2.6315311281359755,-152.07017226918862,22.86245944723487,7.1706490097869295
1994,"NYM",113,1496,4348,117,506,477,25,0.077276908,0.185602575,0.143964848,0.285282258,0.249676919,0.315764925,0.393641767,0.31045981068620127,,85.91250352500195,-6.340986779483501,-85.9115320866205,13.493877995759249,7.16549014941562
2020,"KCR",60,940,2200,68,248,237,49,0.078181818,0.239545454,0.158450704,0.297220242,0.243963782,0.308500914,0.402414486,0.30802034780689996,,90.40595047734388,-0.13825754215940833,-26.41725941856391,0.8996053775772452,6.8968199559064125
2020,"STL",58,827,2011,51,240,231,18,0.101939333,0.237195425,0.136986302,0.289516129,0.234018264,0.323030907,0.371004566,0.3063637197940158,,93.49349028364665,-4.38773716421565,-21.10571138259814,3.806445311754942,6.890407331992892
1995,"PIT",144,2018,5501,125,629,587,84,0.082894019,0.176695146,0.136520154,0.298476633,0.259469313,0.323119266,0.395989467,0.31734502956229815,,85.90346023427836,-8.478574322187342,-106.89061602459216,-9.284129582345486,6.869863576416433
2020,"BOS",60,884,2304,81,292,278,31,0.081163194,0.236545138,0.180028804,0.321282401,0.2650024,0.330434782,0.445031204,0.33291882068490897,,105.13479900008505,-0.6780278591904789,13.896282021078587,-6.98797103529796,6.831107670476475
1999,"TBD",162,1833,6272,145,772,728,73,0.086734693,0.166135204,0.136949516,0.311670789,0.274078052,0.342678628,0.411027568,0.33316206602315573,,91.99240008294096,-7.452907991289976,-74.96100180795585,-71.2115034647286,6.817094608602704
2020,"PHI",60,875,2223,82,306,289,35,0.103013945,0.215924426,0.18275154,0.299426934,0.256673511,0.341760722,0.439425051,0.33614575575567907,,108.32806736327971,5.519484335090965,29.173625809559894,-20.499651395250112,6.786294772314519
2012,"HOU",162,2421,6014,146,583,545,105,0.07698703,0.226970402,0.135380063,0.287824758,0.235990382,0.301611278,0.371370445,0.29569601723593403,,82.2730959558482,-16.94949692953378,-144.43018574336844,26.001403532922268,6.75650233189543
2020,"CLE",60,869,2247,59,248,234,25,0.10636404,0.230084557,0.14446146,0.276626161,0.227667177,0.316800714,0.372128637,0.3032775538887632,,90.21550508279641,-3.180778099980671,-30.265448877699978,1.0832606483018026,6.740780291106565
1993,"FLA",162,2128,6127,94,581,542,117,0.081279582,0.172025461,0.098812786,0.288787185,0.247671232,0.313993736,0.346484018,0.29813208656945445,,78.50832677157226,1.458247160539031,-161.82132870742413,13.138461337424815,6.733945300387381
2002,"KCR",162,2248,6206,140,737,695,140,0.084434418,0.148404769,0.142547426,0.281767955,0.255645889,0.32310938,0.398193315,0.3164007941978971,,84.9988379484198,10.910919943300541,-104.07179997825783,-39.075858883559704,6.732344392903633
1993,"CAL",162,1706,6089,114,684,644,169,0.092626046,0.152734439,0.120385828,0.292510812,0.259506585,0.331346249,0.379892413,0.31912454904119175,,91.99155063941961,-6.530282967025414,-66.54715795148259,-59.55250770971179,6.711109240718211
2001,"PIT",162,2199,6027,161,657,618,93,0.077484652,0.183507549,0.146165246,0.281325012,0.246943312,0.312887548,0.393108558,0.3056844927778592,,80.49615568920811,-13.321572367683984,-167.3954590909162,38.41508442349732,6.701012967965861
2008,"PIT",162,2340,6278,153,735,705,57,0.075501752,0.165498566,0.144811656,0.28994874,0.258351101,0.319864777,0.403162757,0.3167653885161189,,88.74747688663325,0.07441799971275032,-89.17365902586768,-45.45794536918402,6.67166169991313
2020,"HOU",60,860,2229,69,279,268,22,0.086137281,0.197397936,0.167670683,0.273395721,0.239959839,0.312162162,0.407630522,0.3113659696169954,,96.62881822359789,1.9561423361301422,-7.300944031475721,-7.406158022582531,6.525413245477669
1997,"PIT",162,2211,6201,129,725,686,160,0.077568134,0.187227866,0.142104307,0.307746478,0.261675449,0.328760411,0.403779756,0.32366002669797483,,88.71351645989333,10.88074446975952,-78.30283853117486,-51.343334183096886,6.51204856402337
2024,"MIA",162,2451,6048,150,637,611,125,0.066633597,0.23313492,0.133828323,0.29902573,0.243933357,0.299784089,0.37776168,0.2957563334063229,,86.03326482465185,-3.3727920161909424,-104.49207359893518,-33.92699645424727,6.5049866971454255
2023,"OAK",162,2432,5966,171,585,563,149,0.083473013,0.250754274,0.146864997,0.276086956,0.223498399,0.298482293,0.370363396,0.29316750756990834,,87.82062221183307,1.4562774603255093,-85.60818624797922,-54.57004150375724,6.457690869582068
2020,"MIL",60,906,2188,75,247,238,15,0.101005484,0.265996343,0.165625,0.278083267,0.2234375,0.313357731,0.3890625,0.3067406452063358,,89.86051155080153,-7.354277760954574,-35.69995648021661,6.051288092508912,6.443895507848602
1996,"KCR",161,1753,6229,123,746,689,195,0.084925349,0.151388665,0.13190184,0.299226519,0.266510285,0.332467953,0.398412125,0.3223013637874106,,82.9207853870431,-0.783134707598947,-148.3429896598873,-19.712965197861195,6.432508284362482
2001,"TBD",162,1750,6104,121,672,645,115,0.074705111,0.18283093,0.12961622,0.302643784,0.25814627,0.319524674,0.38776249,0.30914073149429044,,86.35268698737177,0.1338974786340259,-105.08455891795487,-41.00950314104557,6.374499737936176
1997,"TOR",162,1834,6109,147,654,627,134,0.079718448,0.186282533,0.145806687,0.279716981,0.243559291,0.3095042,0.389365978,0.3083354932301492,,80.58733090870649,5.645347987127025,-145.97393728017238,-4.232651397585869,6.335916162873964
2024,"PIT",162,2342,6086,160,665,643,106,0.079691094,0.247453171,0.136936279,0.291083462,0.234252327,0.301202834,0.371188606,0.29494564981129817,,85.55920832020556,3.500378866214305,-101.59514888163342,-39.796022578608245,6.328726374450419
2024,"LAA",162,2308,5975,165,635,596,133,0.080669456,0.236987447,0.140377077,0.278667016,0.229046107,0.301174496,0.369423184,0.2956913206463616,,90.03914084810789,-14.232648653443903,-82.33158304448918,-55.752881683409214,6.3097834815454785
1994,"COL",117,1604,4493,125,573,540,91,0.08413087,0.169374582,0.164503245,0.308301647,0.274088866,0.33738465,0.438592111,0.3371198354394528,,87.17609033727213,-5.071271680877544,-81.26777410694379,-5.831792499870062,6.160103281546506
2021,"BAL",162,2376,5983,195,659,632,54,0.075380244,0.243021895,0.162546125,0.289584429,0.239114391,0.303670186,0.401660516,0.3050349826576528,,90.58072344429523,-6.652084143832326,-75.93661219659243,-67.69959821552038,6.148605079542323
1992,"LAD",162,2296,6038,72,548,499,142,0.08330573,0.148890361,0.090350224,0.284201036,0.248323397,0.313395113,0.338673621,0.29841348531388046,,89.51319857448387,-2.9581528049893677,-72.23862688938655,-65.01123543083668,6.0567471972358105
2022,"PIT",162,2340,5912,158,591,555,89,0.080514208,0.253213802,0.141249297,0.277238403,0.222472331,0.29119294,0.363721628,0.2887104355289247,,82.06792915839983,6.722534175365581,-116.64557839767879,-30.356041725724936,5.919623177286157
2013,"CHW",162,2279,6077,148,598,574,105,0.067632055,0.198617739,0.129246809,0.290648496,0.248966385,0.302179656,0.378213194,0.2993954443504774,,84.90385244827122,-12.719986052718014,-117.48576973121979,-23.671939665917307,5.912118517668927
2004,"MON",162,2289,6138,151,635,605,109,0.08080808,0.150700553,0.143039825,0.273076055,0.248629886,0.31334879,0.391669711,0.3061668325868297,,76.97621469318511,-0.7122196059208363,-184.62854331053535,35.953882563859224,5.675120327151493
2020,"DET",58,882,2076,62,249,242,19,0.070809248,0.273121387,0.152139461,0.313771517,0.244585314,0.303424987,0.396724775,0.30323703874722413,,91.80307592634627,-3.3937703678384423,-24.357103608483623,-8.314925817772746,5.672398551467783
2010,"HOU",162,2358,6005,108,611,577,100,0.069109075,0.17069109,0.114820249,0.285188592,0.247248716,0.302917861,0.362068965,0.29520164708370517,,79.24276644700304,-6.4440283589065075,-156.61081299095147,27.24134837836027,5.625853427411629
1998,"PIT",163,2162,6113,107,650,613,159,0.064289219,0.173400948,0.120517022,0.293929712,0.253959584,0.311453671,0.374476606,0.3035243572916689,,78.08944086421953,9.562296667718329,-160.32263237726187,24.94495791848749,5.574064028417262
1995,"TOR",144,1477,5650,140,642,613,75,0.087079646,0.160353982,0.14872915,0.289714993,0.259928514,0.328467153,0.408657664,0.3258777275921407,,90.94447797953292,6.701975833624601,-60.114463806491116,-75.09567070007324,5.503214678918555
2016,"OAK",162,2343,6022,169,653,634,50,0.073397542,0.190136167,0.148909091,0.280331753,0.245818181,0.304043934,0.394727272,0.3018853585290192,,89.24634408128958,-9.655497190105962,-87.95266437795418,-62.367458931636065,5.475642927559672
1993,"MIN",162,1742,6209,121,693,642,83,0.079400869,0.136898051,0.121049813,0.291193486,0.264238528,0.327402135,0.385288341,0.3190092397585562,,90.49400000899236,-6.56221132632345,-79.20599224458994,-63.25615254789591,5.451115715673219
2020,"ARI",60,862,2238,58,269,255,23,0.080875781,0.205987488,0.149724586,0.282478347,0.241362043,0.31247206,0.391086629,0.305651830462572,,87.760787265568,3.034468441735953,-31.963034891088704,4.5996467638760805,5.326628380553013
2022,"OAK",162,2394,5863,137,568,537,78,0.073852976,0.236909432,0.129845691,0.264328709,0.215844937,0.280698749,0.345690628,0.2773049146407099,,82.35327144796341,3.946552339475602,-112.52497569233334,-23.360346266068518,5.202276349755209
2003,"NYM",161,2361,6007,124,642,607,70,0.081405027,0.172298984,0.127691444,0.282233262,0.246583036,0.313712261,0.37427448,0.3017788838607175,,80.45332483333789,-4.397357106208801,-155.46975127629597,10.611743605695665,5.144744867934033
2020,"TOR",60,910,2263,88,302,288,33,0.089703932,0.224480777,0.18586258,0.297015961,0.255066732,0.324600355,0.440929312,0.32890148699495714,,103.83980508664722,-2.2228629971505143,8.481869279168295,-18.302750480826944,5.094478417316178
2019,"BAL",162,2386,6189,213,729,698,84,0.07464857,0.231862982,0.168155826,0.292597239,0.246426018,0.310087577,0.414581844,0.30780851730629777,,88.25802027094966,1.4685578611679375,-91.8447709720463,-79.77433345722966,5.0812481093857365
2020,"SEA",60,843,2181,60,254,244,50,0.094910591,0.249885373,0.144116122,0.280688622,0.225505443,0.308539944,0.369621565,0.2979181483216512,,91.64567986938738,5.347252908919472,-17.099258592721654,-11.414447363466024,5.011307181028853
2018,"BAL",162,2313,6034,188,622,593,81,0.069937023,0.234007292,0.151806791,0.286402841,0.239150172,0.29828932,0.390956963,0.2987656005121636,,86.92749233794675,-5.228226718452788,-99.68853376101184,-59.19338130950928,4.833791036339923
1991,"CLE",162,1720,6070,79,576,546,84,0.073970345,0.146293245,0.095978062,0.288195207,0.254113345,0.313249001,0.350091407,0.30118501315859547,,84.71470629525402,-6.3037520350917475,-115.84652520002307,-32.79631355032325,4.683734318082044
2024,"COL",162,2277,6026,179,682,655,85,0.075174244,0.268337205,0.158415842,0.307858493,0.24184085,0.303681492,0.400256692,0.30555016516682776,,82.25126505403591,-6.199446143582463,-134.09569752290182,-21.461208820343018,4.6593663387541415
2020,"WSN",60,870,2218,66,293,279,33,0.086564472,0.203336339,0.169715447,0.307744565,0.263719512,0.335743334,0.433434959,0.32983097419122376,,104.47468067192952,-3.7196799903176725,8.908405370309339,-22.607089053839445,4.597038966364093
2011,"SEA",162,2090,5972,109,556,534,125,0.072839919,0.214333556,0.115107914,0.283329241,0.232982844,0.292382878,0.348090758,0.28344645469476765,,80.41442099583537,11.852634594310075,-124.37348258519162,-30.014013765379786,4.446477922667599
2011,"MIN",162,2269,6020,103,619,572,92,0.0730897,0.174086378,0.112629853,0.287548727,0.247311827,0.306228084,0.35994168,0.2956069781214673,,81.93804531050824,-6.5360279742162675,-133.4117355705077,-23.93083056434989,4.300890999150729
2022,"CIN",162,2406,5978,156,648,618,58,0.075610572,0.239210438,0.137360595,0.289521818,0.234944237,0.303508477,0.372304832,0.2987120269707443,,84.91452248277253,-18.839440912473947,-123.72728770434551,-43.19728998467326,4.066178369024222
2018,"DET",162,2323,6029,135,630,597,70,0.070990213,0.222424946,0.13815071,0.293494332,0.241354204,0.300299301,0.379504914,0.2953191283864129,,82.72204662171112,3.0511447438038886,-121.90571382606815,-44.51596384868026,4.040094653188919
2020,"CIN",60,889,2123,90,243,237,29,0.112576542,0.251530852,0.191096634,0.244897959,0.211726384,0.312116925,0.402823018,0.31185084798170476,,86.65533918091714,-2.741772166918963,-38.939476792901374,-13.344015999231488,3.9654142292234993
2013,"MIA",162,2244,6021,95,513,485,78,0.071748878,0.204617173,0.10387227,0.280135004,0.230684529,0.292637933,0.334556799,0.2789918022105924,,74.38007202127439,-5.2054672841914,-178.87314565314463,33.1257847128436,3.8143516652906775
2020,"BAL",60,906,2242,77,274,264,19,0.073148974,0.229259589,0.171273445,0.308650519,0.258144126,0.320610687,0.429417571,0.32303129001097247,,101.94197510671519,-6.075476068537682,-0.7118147951086851,-23.786589447408915,3.6108531258284766
2022,"DET",162,2350,5870,110,557,530,47,0.064735945,0.240715502,0.11509855,0.289817902,0.230568984,0.286348122,0.345667534,0.27901077339768166,,80.83889952474763,-5.043079589493573,-131.7024239926891,-20.90405576606281,3.4698610616768337
